V1,V2,V3
359.9916,-12.7029,-5648
359.5083,-12.7191,-5214
359.525,-12.7191,-5220
359.5417,-12.7191,-5240
359.5583,-12.7191,-5274
359.575,-12.7191,-5312
359.5916,-12.7191,-5356
359.6083,-12.7191,-5402
359.625,-12.7191,-5454
359.6416,-12.7191,-5516
359.6583,-12.7191,-5580
359.675,-12.7191,-5642
359.6917,-12.7191,-5698
359.7083,-12.7191,-5740
359.725,-12.7191,-5762
359.7416,-12.7191,-5760
359.7583,-12.7191,-5736
359.775,-12.7191,-5688
359.7917,-12.7191,-5622
359.8083,-12.7191,-5548
359.825,-12.7191,-5470
359.8416,-12.7191,-5408
359.8583,-12.7191,-5366
359.875,-12.7191,-5350
359.8916,-12.7191,-5366
359.9083,-12.7191,-5410
359.925,-12.7191,-5476
359.9417,-12.7191,-5542
359.9583,-12.7191,-5602
359.975,-12.7191,-5628
359.9916,-12.7191,-5620
359.5083,-12.7354,-5226
359.525,-12.7354,-5230
359.5417,-12.7354,-5248
359.5583,-12.7354,-5280
359.575,-12.7354,-5316
359.5916,-12.7354,-5354
359.6083,-12.7354,-5394
359.625,-12.7354,-5438
359.6416,-12.7354,-5494
359.6583,-12.7354,-5560
359.675,-12.7354,-5620
359.6917,-12.7354,-5678
359.7083,-12.7354,-5724
359.725,-12.7354,-5750
359.7416,-12.7354,-5760
359.7583,-12.7354,-5742
359.775,-12.7354,-5698
359.7917,-12.7354,-5630
359.8083,-12.7354,-5540
359.825,-12.7354,-5448
359.8416,-12.7354,-5368
359.8583,-12.7354,-5310
359.875,-12.7354,-5284
359.8916,-12.7354,-5292
359.9083,-12.7354,-5334
359.925,-12.7354,-5390
359.9417,-12.7354,-5458
359.9583,-12.7354,-5534
359.975,-12.7354,-5578
359.9916,-12.7354,-5584
359.5083,-12.7517,-5242
359.525,-12.7517,-5246
359.5417,-12.7517,-5268
359.5583,-12.7517,-5298
359.575,-12.7517,-5330
359.5916,-12.7517,-5364
359.6083,-12.7517,-5400
359.625,-12.7517,-5440
359.6416,-12.7517,-5488
359.6583,-12.7517,-5546
359.675,-12.7517,-5602
359.6917,-12.7517,-5658
359.7083,-12.7517,-5704
359.725,-12.7517,-5740
359.7416,-12.7517,-5754
359.7583,-12.7517,-5748
359.775,-12.7517,-5706
359.7917,-12.7517,-5636
359.8083,-12.7517,-5540
359.825,-12.7517,-5432
359.8416,-12.7517,-5336
359.8583,-12.7517,-5262
359.875,-12.7517,-5224
359.8916,-12.7517,-5226
359.9083,-12.7517,-5260
359.925,-12.7517,-5310
359.9417,-12.7517,-5367
359.9583,-12.7517,-5460
359.975,-12.7517,-5522
359.9916,-12.7517,-5542
359.5083,-12.7679,-5258
359.525,-12.7679,-5266
359.5417,-12.7679,-5290
359.5583,-12.7679,-5322
359.575,-12.7679,-5356
359.5916,-12.7679,-5388
359.6083,-12.7679,-5418
359.625,-12.7679,-5450
359.6416,-12.7679,-5492
359.6583,-12.7679,-5538
359.675,-12.7679,-5588
359.6917,-12.7679,-5638
359.7083,-12.7679,-5686
359.725,-12.7679,-5726
359.7416,-12.7679,-5752
359.7583,-12.7679,-5750
359.775,-12.7679,-5718
359.7917,-12.7679,-5650
359.8083,-12.7679,-5544
359.825,-12.7679,-5426
359.8416,-12.7679,-5314
359.8583,-12.7679,-5226
359.875,-12.7679,-5176
359.8916,-12.7679,-5170
359.9083,-12.7679,-5202
359.925,-12.7679,-5262
359.9417,-12.7679,-5326
359.9583,-12.7679,-5410
359.975,-12.7679,-5474
359.9916,-12.7679,-5502
359.5083,-12.7842,-5278
359.525,-12.7842,-5290
359.5417,-12.7842,-5316
359.5583,-12.7842,-5352
359.575,-12.7842,-5388
359.5916,-12.7842,-5418
359.6083,-12.7842,-5444
359.625,-12.7842,-5470
359.6416,-12.7842,-5498
359.6583,-12.7842,-5530
359.675,-12.7842,-5566
359.6917,-12.7842,-5614
359.7083,-12.7842,-5662
359.725,-12.7842,-5708
359.7416,-12.7842,-5742
359.7583,-12.7842,-5756
359.775,-12.7842,-5730
359.7917,-12.7842,-5664
359.8083,-12.7842,-5560
359.825,-12.7842,-5430
359.8416,-12.7842,-5310
359.8583,-12.7842,-5206
359.875,-12.7842,-5146
359.8916,-12.7842,-5132
359.9083,-12.7842,-5162
359.925,-12.7842,-5222
359.9417,-12.7842,-5298
359.9583,-12.7842,-5372
359.975,-12.7842,-5431
359.9916,-12.7842,-5468
359.5083,-12.8004,-5298
359.525,-12.8004,-5312
359.5417,-12.8004,-5342
359.5583,-12.8004,-5380
359.575,-12.8004,-5418
359.5916,-12.8004,-5450
359.6083,-12.8004,-5474
359.625,-12.8004,-5486
359.6416,-12.8004,-5496
359.6583,-12.8004,-5516
359.675,-12.8004,-5542
359.6917,-12.8004,-5580
359.7083,-12.8004,-5630
359.725,-12.8004,-5684
359.7416,-12.8004,-5730
359.7583,-12.8004,-5754
359.775,-12.8004,-5742
359.7917,-12.8004,-5684
359.8083,-12.8004,-5580
359.825,-12.8004,-5448
359.8416,-12.8004,-5320
359.8583,-12.8004,-5208
359.875,-12.8004,-5138
359.8916,-12.8004,-5114
359.9083,-12.8004,-5140
359.925,-12.8004,-5198
359.9417,-12.8004,-5274
359.9583,-12.8004,-5344
359.975,-12.8004,-5400
359.9916,-12.8004,-5436
359.5083,-12.8167,-5320
359.525,-12.8167,-5332
359.5417,-12.8167,-5362
359.5583,-12.8167,-5400
359.575,-12.8167,-5440
359.5916,-12.8167,-5472
359.6083,-12.8167,-5486
359.625,-12.8167,-5490
359.6416,-12.8167,-5484
359.6583,-12.8167,-5486
359.675,-12.8167,-5504
359.6917,-12.8167,-5540
359.7083,-12.8167,-5592
359.725,-12.8167,-5656
359.7416,-12.8167,-5712
359.7583,-12.8167,-5750
359.775,-12.8167,-5752
359.7917,-12.8167,-5702
359.8083,-12.8167,-5606
359.825,-12.8167,-5472
359.8416,-12.8167,-5344
359.8583,-12.8167,-5230
359.875,-12.8167,-5152
359.8916,-12.8167,-5122
359.9083,-12.8167,-5138
359.925,-12.8167,-5190
359.9417,-12.8167,-5258
359.9583,-12.8167,-5324
359.975,-12.8167,-5378
359.9916,-12.8167,-5412
359.5083,-12.8329,-5340
359.525,-12.8329,-5346
359.5417,-12.8329,-5372
359.5583,-12.8329,-5410
359.575,-12.8329,-5448
359.5916,-12.8329,-5476
359.6083,-12.8329,-5484
359.625,-12.8329,-5474
359.6416,-12.8329,-5458
359.6583,-12.8329,-5450
359.675,-12.8329,-5460
359.6917,-12.8329,-5494
359.7083,-12.8329,-5554
359.725,-12.8329,-5624
359.7416,-12.8329,-5692
359.7583,-12.8329,-5744
359.775,-12.8329,-5756
359.7917,-12.8329,-5722
359.8083,-12.8329,-5636
359.825,-12.8329,-5510
359.8416,-12.8329,-5384
359.8583,-12.8329,-5270
359.875,-12.8329,-5186
359.8916,-12.8329,-5152
359.9083,-12.8329,-5158
359.925,-12.8329,-5198
359.9417,-12.8329,-5256
359.9583,-12.8329,-5314
359.975,-12.8329,-5362
359.9916,-12.8329,-5394
359.5083,-12.8492,-5356
359.525,-12.8492,-5354
359.5417,-12.8492,-5374
359.5583,-12.8492,-5404
359.575,-12.8492,-5436
359.5916,-12.8492,-5458
359.6083,-12.8492,-5460
359.625,-12.8492,-5444
359.6416,-12.8492,-5422
359.6583,-12.8492,-5414
359.675,-12.8492,-5420
359.6917,-12.8492,-5452
359.7083,-12.8492,-5516
359.725,-12.8492,-5594
359.7416,-12.8492,-5672
359.7583,-12.8492,-5732
359.775,-12.8492,-5760
359.7917,-12.8492,-5738
359.8083,-12.8492,-5666
359.825,-12.8492,-5554
359.8416,-12.8492,-5430
359.8583,-12.8492,-5322
359.875,-12.8492,-5240
359.8916,-12.8492,-5200
359.9083,-12.8492,-5196
359.925,-12.8492,-5224
359.9417,-12.8492,-5268
359.9583,-12.8492,-5314
359.975,-12.8492,-5352
359.9916,-12.8492,-5380
359.5083,-12.8654,-5370
359.525,-12.8654,-5358
359.5417,-12.8654,-5366
359.5583,-12.8654,-5388
359.575,-12.8654,-5412
359.5916,-12.8654,-5428
359.6083,-12.8654,-5426
359.625,-12.8654,-5410
359.6416,-12.8654,-5390
359.6583,-12.8654,-5380
359.675,-12.8654,-5390
359.6917,-12.8654,-5426
359.7083,-12.8654,-5488
359.725,-12.8654,-5570
359.7416,-12.8654,-5654
359.7583,-12.8654,-5724
359.775,-12.8654,-5758
359.7917,-12.8654,-5750
359.8083,-12.8654,-5692
359.825,-12.8654,-5596
359.8416,-12.8654,-5480
359.8583,-12.8654,-5380
359.875,-12.8654,-5302
359.8916,-12.8654,-5256
359.9083,-12.8654,-5246
359.925,-12.8654,-5262
359.9417,-12.8654,-5292
359.9583,-12.8654,-5322
359.975,-12.8654,-5352
359.9916,-12.8654,-5374
359.5083,-12.8817,-5382
359.525,-12.8817,-5358
359.5417,-12.8817,-5356
359.5583,-12.8817,-5368
359.575,-12.8817,-5386
359.5916,-12.8817,-5396
359.6083,-12.8817,-5390
359.625,-12.8817,-5376
359.6416,-12.8817,-5360
359.6583,-12.8817,-5356
359.675,-12.8817,-5372
359.6917,-12.8817,-5410
359.7083,-12.8817,-5474
359.725,-12.8817,-5556
359.7416,-12.8817,-5642
359.7583,-12.8817,-5708
359.775,-12.8817,-5752
359.7917,-12.8817,-5750
359.8083,-12.8817,-5708
359.825,-12.8817,-5630
359.8416,-12.8817,-5528
359.8583,-12.8817,-5434
359.875,-12.8817,-5364
359.8916,-12.8817,-5318
359.9083,-12.8817,-5302
359.925,-12.8817,-5304
359.9417,-12.8817,-5320
359.9583,-12.8817,-5340
359.975,-12.8817,-5360
359.9916,-12.8817,-5376
359.5083,-12.8979,-5394
359.525,-12.8979,-5362
359.5417,-12.8979,-5348
359.5583,-12.8979,-5352
359.575,-12.8979,-5360
359.5916,-12.8979,-5362
359.6083,-12.8979,-5358
359.625,-12.8979,-5348
359.6416,-12.8979,-5338
359.6583,-12.8979,-5342
359.675,-12.8979,-5364
359.6917,-12.8979,-5406
359.7083,-12.8979,-5466
359.725,-12.8979,-5546
359.7416,-12.8979,-5626
359.7583,-12.8979,-5694
359.775,-12.8979,-5734
359.7917,-12.8979,-5744
359.8083,-12.8979,-5712
359.825,-12.8979,-5652
359.8416,-12.8979,-5566
359.8583,-12.8979,-5482
359.875,-12.8979,-5416
359.8916,-12.8979,-5374
359.9083,-12.8979,-5352
359.925,-12.8979,-5348
359.9417,-12.8979,-5352
359.9583,-12.8979,-5362
359.975,-12.8979,-5372
359.9916,-12.8979,-5384
359.5083,-12.9142,-5406
359.525,-12.9142,-5368
359.5417,-12.9142,-5346
359.5583,-12.9142,-5342
359.575,-12.9142,-5340
359.5916,-12.9142,-5338
359.6083,-12.9142,-5332
359.625,-12.9142,-5324
359.6416,-12.9142,-5324
359.6583,-12.9142,-5336
359.675,-12.9142,-5364
359.6917,-12.9142,-5408
359.7083,-12.9142,-5466
359.725,-12.9142,-5536
359.7416,-12.9142,-5608
359.7583,-12.9142,-5666
359.775,-12.9142,-5708
359.7917,-12.9142,-5722
359.8083,-12.9142,-5704
359.825,-12.9142,-5658
359.8416,-12.9142,-5592
359.8583,-12.9142,-5520
359.875,-12.9142,-5458
359.8916,-12.9142,-5420
359.9083,-12.9142,-5396
359.925,-12.9142,-5386
359.9417,-12.9142,-5382
359.9583,-12.9142,-5382
359.975,-12.9142,-5384
359.9916,-12.9142,-5392
359.5083,-12.9304,-5418
359.525,-12.9304,-5376
359.5417,-12.9304,-5350
359.5583,-12.9304,-5336
359.575,-12.9304,-5330
359.5916,-12.9304,-5322
359.6083,-12.9304,-5316
359.625,-12.9304,-5314
359.6416,-12.9304,-5318
359.6583,-12.9304,-5336
359.675,-12.9304,-5368
359.6917,-12.9304,-5412
359.7083,-12.9304,-5462
359.725,-12.9304,-5524
359.7416,-12.9304,-5584
359.7583,-12.9304,-5636
359.775,-12.9304,-5672
359.7917,-12.9304,-5690
359.8083,-12.9304,-5682
359.825,-12.9304,-5650
359.8416,-12.9304,-5602
359.8583,-12.9304,-5546
359.875,-12.9304,-5494
359.8916,-12.9304,-5456
359.9083,-12.9304,-5434
359.925,-12.9304,-5418
359.9417,-12.9304,-5408
359.9583,-12.9304,-5402
359.975,-12.9304,-5396
359.9916,-12.9304,-5396
359.5083,-12.9466,-5426
359.525,-12.9466,-5386
359.5417,-12.9466,-5358
359.5583,-12.9466,-5338
359.575,-12.9466,-5326
359.5916,-12.9466,-5316
359.6083,-12.9466,-5310
359.625,-12.9466,-5308
359.6416,-12.9466,-5318
359.6583,-12.9466,-5340
359.675,-12.9466,-5372
359.6917,-12.9466,-5414
359.7083,-12.9466,-5456
359.725,-12.9466,-5506
359.7416,-12.9466,-5554
359.7583,-12.9466,-5596
359.775,-12.9466,-5632
359.7917,-12.9466,-5652
359.8083,-12.9466,-5652
359.825,-12.9466,-5636
359.8416,-12.9466,-5604
359.8583,-12.9466,-5564
359.875,-12.9466,-5524
359.8916,-12.9466,-5488
359.9083,-12.9466,-5464
359.925,-12.9466,-5446
359.9417,-12.9466,-5430
359.9583,-12.9466,-5416
359.975,-12.9466,-5404
359.9916,-12.9466,-5398
359.5083,-12.9629,-5430
359.525,-12.9629,-5396
359.5417,-12.9629,-5368
359.5583,-12.9629,-5346
359.575,-12.9629,-5328
359.5916,-12.9629,-5318
359.6083,-12.9629,-5310
359.625,-12.9629,-5312
359.6416,-12.9629,-5324
359.6583,-12.9629,-5348
359.675,-12.9629,-5378
359.6917,-12.9629,-5414
359.7083,-12.9629,-5448
359.725,-12.9629,-5484
359.7416,-12.9629,-5520
359.7583,-12.9629,-5556
359.775,-12.9629,-5590
359.7917,-12.9629,-5612
359.8083,-12.9629,-5624
359.825,-12.9629,-5624
359.8416,-12.9629,-5608
359.8583,-12.9629,-5582
359.875,-12.9629,-5552
359.8916,-12.9629,-5522
359.9083,-12.9629,-5496
359.925,-12.9629,-5472
359.9417,-12.9629,-5450
359.9583,-12.9629,-5430
359.975,-12.9629,-5408
359.9916,-12.9629,-5398
359.5083,-12.9791,-5430
359.525,-12.9791,-5402
359.5417,-12.9791,-5380
359.5583,-12.9791,-5356
359.575,-12.9791,-5336
359.5916,-12.9791,-5326
359.6083,-12.9791,-5316
359.625,-12.9791,-5322
359.6416,-12.9791,-5336
359.6583,-12.9791,-5360
359.675,-12.9791,-5386
359.6917,-12.9791,-5414
359.7083,-12.9791,-5438
359.725,-12.9791,-5464
359.7416,-12.9791,-5490
359.7583,-12.9791,-5522
359.775,-12.9791,-5550
359.7917,-12.9791,-5578
359.8083,-12.9791,-5600
359.825,-12.9791,-5614
359.8416,-12.9791,-5612
359.8583,-12.9791,-5602
359.875,-12.9791,-5582
359.8916,-12.9791,-5556
359.9083,-12.9791,-5528
359.925,-12.9791,-5498
359.9417,-12.9791,-5470
359.9583,-12.9791,-5442
359.975,-12.9791,-5418
359.9916,-12.9791,-5398
359.5083,-12.9954,-5430
359.525,-12.9954,-5408
359.5417,-12.9954,-5388
359.5583,-12.9954,-5366
359.575,-12.9954,-5348
359.5916,-12.9954,-5336
359.6083,-12.9954,-5332
359.625,-12.9954,-5338
359.6416,-12.9954,-5354
359.6583,-12.9954,-5374
359.675,-12.9954,-5396
359.6917,-12.9954,-5418
359.7083,-12.9954,-5432
359.725,-12.9954,-5448
359.7416,-12.9954,-5466
359.7583,-12.9954,-5490
359.775,-12.9954,-5520
359.7917,-12.9954,-5552
359.8083,-12.9954,-5584
359.825,-12.9954,-5608
359.8416,-12.9954,-5624
359.8583,-12.9954,-5622
359.875,-12.9954,-5612
359.8916,-12.9954,-5588
359.9083,-12.9954,-5560
359.925,-12.9954,-5528
359.9417,-12.9954,-5490
359.9583,-12.9954,-5458
359.975,-12.9954,-5426
359.9916,-12.9954,-5402
